Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,commit_hash,Bugs
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateTopMargin.(Anon_1),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,2,8,0,,,,4,6,3,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,a954fe9ba874a44968816d95f399ccea183df417,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateViewBackgroundColor.(Anon_7),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,a954fe9ba874a44968816d95f399ccea183df417,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateWidth.(Anon_9),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,1,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,a954fe9ba874a44968816d95f399ccea183df417,0
Public Abstract Generic Class,com.aurelhubert.ahbottomnavigation.VerticalScrollingBehavior,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,16.0,4.0,16.0,16.0,0.0,0.0,1.0,15.0,,130,24,87,40,38,19,,,,37,56,25,31,,,,,,3.0,3.0,5.0,1.0,,2.0,1,,86.0,86.0,0.22,18,18,22,13,a954fe9ba874a44968816d95f399ccea183df417,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity,1.0,1.0,1.0,1.0,25.0,3.0,19.0,2.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,7.0,5.0,7.0,7.0,0.0,1.0,1.0,5.0,,197,33,146,23,110,18,,,,53,78,30,48,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,68.0,54.0,0.12,9,9,9,7,a954fe9ba874a44968816d95f399ccea183df417,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_1),6.0,6.0,6.0,1.0,84.0,14.0,70.0,0.0,2.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,86,14,72,0,59,0,,,,13,27,9,18,,,,,,6.0,6.0,6.0,1.0,,1.0,1,,0.0,0.0,0.0,6,6,6,1,a954fe9ba874a44968816d95f399ccea183df417,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_1).onTabSelected.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,22,6,16,0,12,0,,,,1,5,4,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,a954fe9ba874a44968816d95f399ccea183df417,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_1).onTabSelected.(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,20,5,15,0,11,0,,,,2,6,4,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,a954fe9ba874a44968816d95f399ccea183df417,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_4),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,0,6,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,a954fe9ba874a44968816d95f399ccea183df417,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoAdapter,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,39,8,28,14,10,3,,,,11,18,11,7,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,25.0,25.0,0.11,4,4,4,4,a954fe9ba874a44968816d95f399ccea183df417,0
Public Static Class,com.aurelhubert.ahbottomnavigation.demo.DemoAdapter.ViewHolder,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,3,2,0,,,,3,5,3,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,a954fe9ba874a44968816d95f399ccea183df417,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment,1.0,1.0,1.0,1.0,15.0,1.0,11.0,2.0,1.0,2.0,2.0,0.0,,1.0,0.0,,,,4.0,2.0,5.0,5.0,0.0,2.0,0.0,3.0,,91,11,65,20,44,15,,,,36,47,22,25,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,70.0,50.0,0.23,7,7,7,5,a954fe9ba874a44968816d95f399ccea183df417,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment.initDemoSettings.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,a954fe9ba874a44968816d95f399ccea183df417,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment.initDemoSettings.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,a954fe9ba874a44968816d95f399ccea183df417,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment.initDemoSettings.(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,a954fe9ba874a44968816d95f399ccea183df417,0
Public Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation,2.0,2.0,3.0,1.0,18.0,1.0,12.0,4.0,1.0,4.0,4.0,0.0,,0.0,5.0,,,,56.0,37.0,56.0,56.0,0.0,7.0,4.0,45.0,,1163,166,733,184,520,264,,,,390,536,188,348,,,,,,17.0,17.0,22.0,3.0,,2.0,4,,92.0,66.0,0.36,146,146,171,58,af3226da03cb84d6ad49299e07f50fc5ab533ebf,1
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.createClassicItems.(for_loop_1).(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.createItems.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.createSmallItems.(for_loop_2).(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.updateItems.(for_loop_3).(Anon_4),1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,19,3,16,0,12,0,,,,3,7,4,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.updateSmallItems.(for_loop_4).(Anon_5),1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,19,3,16,0,12,0,,,,3,7,4,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Generic Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationBehavior,2.0,2.0,2.0,1.0,10.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,,1.0,2.0,,,,20.0,14.0,21.0,37.0,0.0,5.0,1.0,15.0,,279,33,209,55,128,37,,,,96,145,50,95,,,,,,6.0,6.0,7.0,1.0,,3.0,2,,93.0,86.0,0.18,43,43,50,21,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationBehavior.ensureOrCancelAnimator.(Anon_1),3.0,3.0,5.0,1.0,16.0,0.0,14.0,2.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,18,0,16,2,13,2,,,,8,11,3,8,,,,,,3.0,3.0,5.0,1.0,,2.0,1,,0.0,0.0,0.12,3,3,5,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationBehavior.ensureOrCancelObjectAnimation.(Anon_2),3.0,3.0,5.0,1.0,15.0,0.0,14.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,17,0,16,2,13,1,,,,8,11,3,8,,,,,,3.0,3.0,5.0,1.0,,2.0,1,,0.0,0.0,0.06,3,3,5,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationBehavior.updateSnackbar.(Anon_3),2.0,2.0,3.0,1.0,11.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,13,0,13,1,11,0,,,,5,7,2,5,,,,,,2.0,2.0,3.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,3,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationItem,1.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,13.0,6.0,13.0,13.0,0.0,0.0,0.0,13.0,,120,15,76,27,37,29,,,,35,52,20,32,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,62.0,62.0,0.38,16,16,16,13,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationViewPager,1.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,37,7,23,8,9,7,,,,8,15,6,9,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.3,6,6,6,4,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Class,com.aurelhubert.ahbottomnavigation.AHHelper,1.0,1.0,1.0,1.0,16.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,,13.0,0.0,,,,0.0,0.0,13.0,13.0,0.0,0.0,0.0,13.0,,237,14,167,45,119,56,,,,82,113,50,63,,,,,,3.0,3.0,3.0,3.0,,1.0,2,,0.0,0.0,0.34,18,18,18,15,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateAlpha.(Anon_5),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,1,5,0,,,,2,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateBottomMargin.(Anon_2),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,2,8,0,,,,4,6,3,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateDrawableColor.(Anon_8),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,5,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateLeftMargin.(Anon_3),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,2,8,0,,,,4,6,3,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateTextColor.(Anon_6),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateTextSize.(Anon_4),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,1,5,0,,,,2,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateTopMargin.(Anon_1),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,2,8,0,,,,4,6,3,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateViewBackgroundColor.(Anon_7),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateWidth.(Anon_9),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,1,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Abstract Generic Class,com.aurelhubert.ahbottomnavigation.VerticalScrollingBehavior,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,16.0,4.0,16.0,16.0,0.0,0.0,1.0,15.0,,130,24,87,40,38,19,,,,37,56,25,31,,,,,,3.0,3.0,5.0,1.0,,2.0,1,,86.0,86.0,0.22,18,18,22,13,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity,1.0,1.0,1.0,1.0,25.0,3.0,19.0,2.0,1.0,5.0,5.0,0.0,,0.0,0.0,,,,7.0,6.0,7.0,7.0,0.0,1.0,1.0,5.0,,196,35,142,23,105,19,,,,57,80,30,50,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,71.0,57.0,0.13,9,9,9,7,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_1),4.0,4.0,4.0,1.0,81.0,15.0,66.0,0.0,2.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,83,15,68,0,56,0,,,,15,27,9,18,,,,,,4.0,4.0,4.0,1.0,,1.0,0,,0.0,0.0,0.0,4,4,4,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_1).onTabSelected.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,22,6,16,0,12,0,,,,1,5,4,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_1).onTabSelected.(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,20,5,15,0,11,0,,,,2,6,4,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_4),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,0,6,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoAdapter,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,39,8,28,14,10,3,,,,11,18,11,7,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,25.0,25.0,0.11,4,4,4,4,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Static Class,com.aurelhubert.ahbottomnavigation.demo.DemoAdapter.ViewHolder,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,3,2,0,,,,3,5,3,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment,1.0,1.0,1.0,1.0,13.0,0.0,10.0,2.0,1.0,2.0,2.0,0.0,,1.0,0.0,,,,5.0,2.0,6.0,6.0,0.0,2.0,0.0,4.0,,99,11,69,21,45,19,,,,36,49,23,26,,,,,,2.0,2.0,3.0,1.0,,2.0,1,,75.0,58.0,0.28,9,9,10,6,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment.initDemoSettings.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment.initDemoSettings.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment.initDemoSettings.(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoViewPagerAdapter,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,5.0,2.0,5.0,5.0,0.0,0.0,0.0,5.0,,43,7,30,11,14,6,,,,14,21,8,13,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,50.0,50.0,0.2,6,6,6,5,af3226da03cb84d6ad49299e07f50fc5ab533ebf,0
Public Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation,2.0,2.0,3.0,1.0,18.0,1.0,12.0,4.0,1.0,4.0,4.0,0.0,,0.0,5.0,,,,56.0,35.0,56.0,56.0,0.0,7.0,4.0,45.0,,1157,165,728,183,516,264,,,,385,531,187,344,,,,,,17.0,17.0,22.0,3.0,,2.0,4,,91.0,65.0,0.36,146,146,171,58,02abd87fb555353331a0220b3de3061901d4e7a4,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.createClassicItems.(for_loop_1).(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,02abd87fb555353331a0220b3de3061901d4e7a4,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.createItems.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,02abd87fb555353331a0220b3de3061901d4e7a4,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.createSmallItems.(for_loop_2).(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,02abd87fb555353331a0220b3de3061901d4e7a4,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.updateItems.(for_loop_3).(Anon_4),1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,19,3,16,0,12,0,,,,3,7,4,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,02abd87fb555353331a0220b3de3061901d4e7a4,0
